time_rel,velocity
507.0,4.062053015059672
507.0,1.076276913551319
507.0,-2.6982538022161338
507.0,0.1649194103410209
507.0,1.3617443827758382
507.0,0.410333152524288
507.0,3.6163327544291937
507.0,0.919919926801352
507.0,2.453019454502994
507.0,4.372913411448014
507.0,2.695548465287994
507.0,5.201514972716243
507.0,2.144015594426944
507.0,4.258126967884063
507.0,7.809177097495752
507.0,2.696693665368288
507.0,3.2990725407207475
507.0,4.77875895571916
507.0,3.192149189997445
507.0,2.643469636245793
507.0,3.972510899628663
507.0,3.417746715394525
507.0,-0.4253214930613694
507.0,1.3289534253334228
507.0,0.0854205254822056
507.0,-0.446329445393681
507.0,6.327166068775171
507.0,1.828050583014552
507.0,-0.9093613372211252
507.0,8.462709602999901
507.0,7.660867639462975
507.0,2.944590077200889
507.0,9.468599242772402
507.0,12.748402500256685
507.0,8.270706949750013
507.0,6.926394191091269
507.0,6.277612766312015
507.0,3.152595199445339
507.0,1.3216214640633095
507.0,9.138339509846173
507.0,9.624020319397047
507.0,-2.5004133460749047
507.0,1.2461654327111569
507.0,4.419514623177467
507.0,1.537191617272042
507.0,4.650153348961138
507.0,3.746697782776669
507.0,2.822412308214691
507.0,5.35678556591346
507.0,8.508635303280357
507.0,9.309899220683851
507.0,4.520441327655443
507.0,4.566771417955215
507.0,12.982754987350686
507.0,6.292154748255107
507.0,3.3573270742000827
507.0,13.237941810660798
507.0,7.862413837431483
507.0,7.941281462962839
507.0,9.426536010803382
507.0,2.576132026806935
507.0,1.324666982887417
507.0,-5.749134922616204
507.0,-3.694615288835156
507.0,1.1938146613425755
507.0,0.208134930897901
507.0,10.25767248440897
507.0,4.266762250560815
507.0,-3.037369474842494
507.0,5.379536457350915
507.0,4.558390438791025
507.0,2.6663960338658184
507.0,5.172842831630203
507.0,7.5470883283872015
507.0,11.230350284770749
507.0,10.055480236968148
507.0,5.543032601417455
507.0,7.263961477361624
507.0,4.515103032692158
507.0,0.9582481309511932
507.0,-0.3722999840584149
507.0,-5.965621030350134
507.0,-2.7170391195915515
507.0,-0.9787975488184466
507.0,0.9884600015771376
507.0,2.391693251164511
507.0,-0.409073876096075
507.0,2.8343640199077007
507.0,0.3976814291659688
507.0,-3.5278277225484427
507.0,-4.602970240750311
507.0,0.3993994785798578
507.0,3.579451768494773
507.0,5.744326964544825
507.0,10.531759688153748
507.0,-0.0335475565835889
507.0,-1.7900725624069085
507.0,0.6227686030498377
507.0,-5.167506492644012
507.0,0.8514937701325351
507.0,-7.296139425471162
507.0,-14.66261234503251
507.0,1.783296299626627
507.0,-3.5401929052323404
507.0,-13.156786433544973
507.0,-8.787101455286143
507.0,-15.03444037872603
507.0,-10.60779978769108
507.0,-6.834254147736912
507.0,-5.918220436900951
507.0,4.076590882793979
507.0,-0.3388244124446813
507.0,3.3862900702479397
507.0,12.932593968044618
507.0,0.6531632717867353
507.0,-15.6287569381768
507.0,-13.442296949300708
507.0,0.9156246294807108
507.0,-7.406180288160509
507.0,-15.06462112521478
507.0,-3.562773889604004
507.0,-17.952585211531872
507.0,-17.818854945193483
507.0,-3.112464901979797
507.0,-19.98647344897724
507.0,-11.101681061776528
507.0,-0.9859960608788092
507.0,-8.214141858944293
507.0,2.346978592986652
507.0,-9.463921778348658
507.0,-16.620919023838162
507.0,-0.755120096957639
507.0,2.9722809290660317
507.0,-1.9311012479737295
507.0,-4.862206018998839
507.0,2.4350555697117384
507.0,-4.641286919073053
507.0,-6.460877904044213
507.0,-2.317317215603138
507.0,-31.56942370296314
507.0,-29.053428133253966
507.0,-3.29256451320966
507.0,-19.917940154497447
507.0,-30.263623506285644
507.0,-13.33656211934398
507.0,-11.23332625518132
507.0,-11.941311865430484
507.0,-10.434948277585528
507.0,-28.401509414858733
507.0,-29.551928193911422
507.0,-13.238360005804982
507.0,-4.207264946158503
507.0,-0.3053758952913528
507.0,6.61377217152895
507.0,1.340965494010597
507.0,-16.352149501292494
507.0,-2.011201696397794
507.0,-2.704237335279646
507.0,-20.070493004056956
507.0,-20.539577399480237
507.0,-21.701533331425047
507.0,-15.257089270802302
507.0,-23.01836483509519
507.0,-24.562729337999667
507.0,-13.78398646378012
507.0,-11.03320030393892
507.0,-18.59495829703292
507.0,-24.45058983509862
507.0,-13.770055164571502
507.0,-18.211654905233765
507.0,-11.019153894319912
507.0,5.438670402533858
507.0,0.2938046061909815
507.0,-0.4525235470261006
507.0,0.6605556577716574
507.0,-14.744422348121716
507.0,-26.92273658384812
507.0,-1.2434302547440963
507.0,-0.4914741157294877
507.0,-28.160433294840523
507.0,-15.959747921392571
507.0,-4.011491031973382
507.0,-5.991651311463152
507.0,-17.810686989001226
507.0,-29.36306908076394
507.0,-25.954662686151288
507.0,-22.10885055597547
507.0,-16.214162232535276
507.0,-22.35713248798193
507.0,-13.154166917926212
507.0,-5.075680368413773
507.0,-6.7473369363810525
507.0,1.451269090768731
507.0,-11.799034317228676
507.0,-21.85690234882792
507.0,-19.88353946941337
507.0,-9.056233195519642
507.0,-20.52281440819739
507.0,-20.633430165046697
507.0,0.6095149110065371
507.0,-30.298229183066248
507.0,-22.260235047366606
507.0,-16.30795362004805
507.0,-43.41061386553364
507.0,-13.41760375128344
507.0,-16.13043968920141
507.0,-40.981145914876734
507.0,-19.41248461721476
507.0,-2.990085829415172
507.0,-22.75574669417855
507.0,-26.47950750595177
507.0,-8.036365632713359
507.0,-13.544443415758105
507.0,-9.040930981388712
507.0,-5.413211215136218
507.0,5.63816116365878
507.0,13.082171779413056
507.0,-21.35880686866182
507.0,-22.870109084018416
507.0,-27.217724368911377
507.0,-43.42230603005999
507.0,-21.784410493214946
507.0,-29.52412065510388
507.0,-42.60551511620154
507.0,-11.9943533547073
507.0,-9.15364003255405
507.0,-35.92067454923188
507.0,-29.7450014411798
507.0,-13.709230056718836
507.0,0.993577434491275
507.0,0.002164775002961
507.0,-8.945614324395764
507.0,3.9798354723997815
507.0,1.4849666331988876
507.0,2.4911304417819933
507.0,7.044205295423542
507.0,-8.161659163853631
507.0,-7.693902408279775
507.0,-14.902051987599174
507.0,-24.742403120024168
507.0,-7.297522335834261
507.0,-5.261186983528119
507.0,-16.22616038794869
507.0,-0.0904313767084158
507.0,-2.723537156776473
507.0,-22.779260350587265
507.0,-10.173277087667175
507.0,-16.60231029778838
507.0,-13.474645127343257
507.0,21.840108822956008
507.0,16.001393273744117
507.0,-2.8542729995791705
507.0,-3.415724067991639
507.0,15.083843167251263
507.0,14.042821088331891
507.0,6.953174820638609
507.0,20.2031876054931
507.0,16.401307758185144
507.0,15.90249516775428
507.0,-13.046771478389973
507.0,-27.66345634873874
507.0,-3.607821308907044
507.0,-6.4507796821192
507.0,5.978329830238678
507.0,4.856219420305312
507.0,2.013090010826064
507.0,13.471427079193838
507.0,-4.31330732567006
507.0,14.134500216517395
507.0,19.97347070366121
507.0,-13.109052901373826
507.0,13.101577573046
507.0,54.73851792427859
507.0,33.17480130258505
507.0,1.4189174680285026
507.0,10.300755760755557
507.0,24.00262462410908
507.0,39.59287068060909
507.0,16.974387507004316
507.0,9.816189995518831
507.0,46.62771046587394
507.0,13.50052828301452
507.0,-9.537579678124343
507.0,2.609295264608288
507.0,-7.174957992487777
507.0,14.2709623008648
507.0,24.165125473279737
507.0,24.24004931243244
507.0,54.0779836029293
507.0,38.69972182076793
507.0,7.607771317271639
507.0,37.06662510578169
507.0,34.66893265806483
507.0,30.992879312227476
507.0,65.25619836960041
507.0,48.32361010642636
507.0,43.37931870828125
507.0,39.67927874334865
507.0,16.719271705939732
507.0,10.975896538276263
507.0,-8.357363173929443
507.0,16.85641899049262
507.0,48.07851934097244
507.0,26.069554572125664
507.0,40.52477181206067
507.0,54.41546666376839
507.0,21.6871841431398
507.0,14.487567824023344
507.0,44.97452691779717
507.0,57.72244222112747
507.0,38.5758185034849
507.0,47.37197528290425
507.0,64.26387653040189
507.0,46.972654415591975
507.0,55.87271770853008
507.0,39.80039918823442
507.0,17.524080650568887
507.0,54.99173634850955
507.0,52.417043448237344
507.0,40.92713753154482
507.0,43.09868746933404
507.0,11.542534007206916
507.0,14.329339865034516
507.0,33.06203327995382
507.0,29.67562922961484
507.0,26.965512176341555
507.0,38.21180755150424
507.0,50.22263453134554
507.0,44.73526801986392
507.0,52.60363926493228
507.0,37.19696334514245
507.0,35.166088627234586
507.0,60.836207417654975
507.0,35.34331706700773
507.0,53.29526261515867
507.0,94.27415802252216
507.0,70.09462273125695
507.0,49.38325273842322
507.0,53.1197069573642
507.0,44.56118370271218
507.0,14.166078647721427
507.0,-0.3710916976582762
507.0,18.60318862337254
507.0,41.33884590084256
507.0,45.10831913874433
507.0,33.440780717686835
507.0,7.690814286851152
507.0,16.578834159084888
507.0,53.699473117137416
507.0,35.97959627288538
507.0,27.860316699116744
507.0,55.57765217863297
507.0,66.19956942594426
507.0,54.33622664816697
507.0,53.70924379384764
507.0,55.34318742756676
507.0,20.65279705877557
507.0,7.035539740091863
507.0,28.34049778520145
507.0,34.49951139718632
507.0,-0.5875680066095594
507.0,0.1667719537401361
507.0,19.35822170899169
507.0,-14.4815747948079
507.0,7.853788134586108
507.0,20.23899889356403
507.0,17.17461278069777
507.0,59.17406757712048
507.0,14.896807423032056
507.0,-3.819459137032397
507.0,25.901652550811377
507.0,19.674927821277407
507.0,57.44877439349838
507.0,49.68841161820645
507.0,46.63082000931432
507.0,56.224048291940505
507.0,-5.54316336143264
507.0,2.3849334634487884
507.0,23.09846374540209
507.0,1.575049837680008
507.0,-8.837532946403051
507.0,-19.2955064850668
507.0,14.414471484968525
507.0,-9.733666602102884
507.0,-38.02219346098331
507.0,29.037187898489893
507.0,14.493838492613468
507.0,-3.361181539794926
507.0,34.0729013519088
507.0,10.472384381351866
507.0,-3.4156886444627195
507.0,10.493355857937948
507.0,35.952445059651055
507.0,45.06306762361537
507.0,20.41508651127348
507.0,27.05234798793602
507.0,33.71586527059529
507.0,35.43012711310159
507.0,-11.039744774618717
507.0,-50.20049639619416
507.0,-11.939989369178264
507.0,-8.631591953274032
507.0,-12.84654696222896
507.0,-25.467361644187758
507.0,-20.4839889389171
507.0,-15.481304457299965
507.0,-34.08492611259617
507.0,1.3443272072970818
507.0,-3.746279814495391
507.0,-13.098268757678651
507.0,-4.633388292119198
507.0,-1.247021442791773
507.0,16.655580494669856
507.0,-7.257833493740383
507.0,10.698615585828035
507.0,38.15486109980575
507.0,21.884197347918818
507.0,11.581286507905531
507.0,-26.352408336945107
507.0,-31.593048179288047
507.0,-33.390174977846605
507.0,-64.66453414901895
507.0,-17.030923182526706
507.0,-15.332169937849448
507.0,-24.95345799104029
507.0,11.645850403033991
507.0,-53.03333589019612
507.0,-39.123555087697184
507.0,7.282700167938502
507.0,-51.574179715011134
507.0,-11.195144137204164
507.0,47.8219371687922
507.0,8.164434225451336
507.0,-10.401009960926826
507.0,-17.513557246440648
507.0,-29.08272719623312
507.0,-29.140102906831466
507.0,-38.98339755001751
507.0,-30.14524251187516
507.0,-28.41861395102907
507.0,-44.5607924508355
507.0,-32.10905256089573
507.0,-40.236777941102986
507.0,-78.01316441444091
507.0,-76.34204951849186
507.0,-58.458587447516
507.0,-58.55561146682866
507.0,-50.52551511409869
507.0,-37.04622678332683
507.0,-63.371560564796944
507.0,-74.35478221703978
507.0,-27.25116564239796
507.0,-37.30398891104601
507.0,-66.50637186568275
507.0,-63.87410106110117
507.0,-46.62491427715939
507.0,-27.50000253927055
507.0,-73.32451694061332
507.0,-79.85105636995178
507.0,-85.47592314148108
507.0,-137.07030785172233
507.0,-109.65080899247116
507.0,-107.03943859225494
507.0,-108.11073347533954
507.0,-92.55472328629492
507.0,-150.95637251982782
507.0,-85.4016616561332
507.0,-30.81104560268718
507.0,-114.41635087535288
507.0,-73.66883215578308
507.0,-70.97796306306181
507.0,-128.8424669971235
507.0,-88.89527920726745
507.0,-75.0030512546203
507.0,-75.10263841478064
507.0,-87.37056255906184
507.0,-91.23127667978602
507.0,-91.34690956984429
507.0,-113.06435476421888
507.0,-132.00797635032836
507.0,-147.22661169495112
507.0,-123.84100727376672
507.0,-143.7975497030812
507.0,-143.019397606836
507.0,-126.1669601943002
507.0,-153.75579587468724
507.0,-143.50740832098103
507.0,-150.30562580703378
507.0,-141.9279207269781
507.0,-143.03383096341793
507.0,-124.16602843698789
507.0,-75.74445752470213
507.0,-116.81145737777378
507.0,-91.18071213125968
507.0,-75.0482809118491
507.0,-149.68156854668902
507.0,-128.78825412261494
507.0,-124.13281370776818
507.0,-164.51301743733362
507.0,-120.54798846705992
507.0,-145.63276763708222
507.0,-186.13659008567583
507.0,-138.22095357203392
507.0,-186.48715111751
507.0,-164.4995883670075
507.0,-108.72210728614372
507.0,-181.2096417430988
507.0,-160.12249271516566
507.0,-152.53278808790014
507.0,-143.96167725178418
507.0,-105.3595854189792
507.0,-140.34006879748546
507.0,-110.39964063014018
507.0,-116.320573018391
507.0,-117.39312604410608
507.0,-94.16688630834614
507.0,-133.15695276277378
507.0,-104.06536497640424
507.0,-143.11696138215808
507.0,-179.2984452623703
507.0,-137.492120675821
507.0,-174.69310423929
507.0,-180.685739890832
507.0,-155.40627266135309
507.0,-153.5658484773105
507.0,-140.95545269730772
507.0,-170.4395126264968
507.0,-200.9392758448783
507.0,-118.7087509708186
507.0,-74.6416728503021
507.0,-113.9704865943516
507.0,-99.31604663121136
507.0,-118.06256458489152
507.0,-116.17646691943028
507.0,-86.73425633505029
507.0,-121.25560176533337
507.0,-117.39436273283953
507.0,-110.5709064817613
507.0,-157.97721974640652
507.0,-153.13848448921007
507.0,-107.82015401590692
507.0,-141.46651989654544
507.0,-154.39398635398902
507.0,-129.7661292296704
507.0,-130.828982452275
507.0,-119.02811252444816
507.0,-176.51083881881289
507.0,-200.37006724322677
507.0,-138.04933482202193
507.0,-131.1819593024238
507.0,-105.4671533755426
507.0,-98.57860225334252
507.0,-121.45516190575847
507.0,-62.94189480622152
507.0,-104.68982353351396
507.0,-163.3562620581452
507.0,-98.82811496028546
507.0,-134.66515777688946
507.0,-144.668091504184
507.0,-102.94594719411508
507.0,-139.81096986028336
507.0,-128.91703888731192
507.0,-124.9853668800698
507.0,-152.9219690806158
507.0,-144.01085775929798
507.0,-140.07620806449444
507.0,-156.07368520492233
507.0,-119.23559212824816
507.0,-100.32929853588756
507.0,-105.3528206059489
507.0,-89.4260117276524
507.0,-158.31285290439345
507.0,-120.42998153247916
507.0,-52.583122418337055
507.0,-121.49937911531782
507.0,-85.58294428424256
507.0,-59.64181113968112
507.0,-125.5934143356498
507.0,-156.5954503967624
507.0,-143.63975132234867
507.0,-104.69730360932546
507.0,-102.72358827808824
507.0,-117.74036331635168
507.0,-124.76197282694544
507.0,-111.78970533230674
507.0,-131.80666321421728
507.0,-105.83295613102295
507.0,-76.85560528645591
507.0,-140.86765987395563
507.0,-85.8883621651205
507.0,-68.90437754373798
507.0,-152.91861217405753
507.0,-61.93296813964844
507.0,0.0533905029296875
507.0,-97.96024322509766
507.0,-75.97388458251953
507.0,-46.987525939941406
507.0,-101.00116729736328
507.0,-56.01480102539063
507.0,-86.0284423828125
507.0,-112.04207611083984
507.0,-79.05572509765625
507.0,-117.0693588256836
507.0,-92.08300018310548
507.0,-80.09664154052734
507.0,-52.11027526855469
507.0,-58.12391662597656
507.0,-116.1375503540039
507.0,-25.151195526123047
507.0,-51.164833068847656
507.0,-101.17847442626952
507.0,-13.19211196899414
507.0,-37.20574951171875
507.0,-53.21939086914063
507.0,-45.2330322265625
507.0,-30.24666976928711
507.0,-18.26030731201172
507.0,-116.2739486694336
507.0,-94.28758239746094
507.0,-13.301223754882812
507.0,-66.31486511230469
507.0,-93.32850646972656
507.0,-72.3421401977539
507.0,-93.35578155517578
507.0,-95.36942291259766
507.0,-73.383056640625
507.0,-42.39669799804688
507.0,-30.41033935546875
507.0,-63.423973083496094
507.0,-16.43761444091797
507.0,-26.451255798339844
507.0,-71.46489715576172
507.0,-10.478534698486328
507.0,-1.4921722412109375
507.0,10.49418830871582
507.0,4.480550765991211
507.0,-34.53308868408203
507.0,-42.54673004150391
507.0,-31.56036758422852
507.0,-7.574005126953125
507.0,-53.587646484375
507.0,-71.60128784179688
507.0,-42.61492156982422
507.0,-46.628562927246094
507.0,-36.64220428466797
507.0,-0.6558418273925781
507.0,-4.669479370117188
507.0,-31.683120727539062
507.0,32.30324172973633
507.0,7.289602279663086
507.0,-76.72403717041016
507.0,-6.737674713134766
507.0,11.248685836791992
507.0,6.23504638671875
507.0,57.22140502929688
507.0,42.207767486572266
507.0,9.194129943847656
507.0,-24.81951141357422
507.0,2.166851043701172
507.0,22.15321159362793
507.0,-55.86042785644531
507.0,-40.87406921386719
507.0,9.112295150756836
507.0,-7.901344299316406
507.0,6.085016250610352
507.0,-4.928623199462891
507.0,-23.9422607421875
507.0,-21.95590209960937
507.0,-25.969539642333984
507.0,-2.9831771850585938
507.0,13.003181457519531
507.0,41.98954391479492
507.0,50.97590637207031
507.0,37.96226501464844
507.0,50.94862365722656
507.0,18.934986114501957
507.0,-36.078651428222656
507.0,-11.092292785644531
507.0,29.89406967163086
507.0,31.880430221557617
507.0,24.86679077148437
507.0,-31.146846771240234
507.0,-2.1604881286621094
507.0,10.82587432861328
507.0,-47.187767028808594
507.0,-15.201404571533203
507.0,-31.21504211425781
507.0,-14.228683471679688
507.0,4.757678985595703
507.0,-6.255958557128906
507.0,54.73040008544922
507.0,35.71676254272461
507.0,28.703123092651367
507.0,21.689483642578125
507.0,-11.324153900146484
507.0,30.66220474243164
507.0,25.64856719970703
507.0,18.63492584228516
507.0,25.621288299560547
507.0,-3.392353057861328
507.0,-20.405990600585938
507.0,-50.41963195800781
507.0,-28.433269500732425
507.0,8.553092956542969
507.0,-10.460548400878906
507.0,-16.474185943603516
507.0,-17.487823486328125
507.0,-34.50146484375
507.0,-23.51510238647461
507.0,10.471258163452148
507.0,8.457618713378906
507.0,48.44397735595703
507.0,72.43034362792969
507.0,18.41670227050781
507.0,42.40306091308594
507.0,15.389423370361328
507.0,-17.62421417236328
507.0,44.36214447021485
507.0,-10.651493072509766
507.0,-44.665130615234375
507.0,21.32122802734375
507.0,7.307588577270508
507.0,-29.70605087280273
507.0,-22.719688415527344
507.0,-0.7333297729492188
507.0,16.253032684326172
507.0,9.23939323425293
507.0,-12.774246215820312
507.0,-8.787883758544922
507.0,11.198476791381836
507.0,-2.8151626586914062
507.0,-1.828800201416016
507.0,30.15755844116211
507.0,49.1439208984375
507.0,41.130279541015625
507.0,26.116641998291016
507.0,43.103004455566406
507.0,13.089363098144531
507.0,-61.924278259277344
507.0,-33.93791198730469
507.0,8.048446655273438
507.0,-9.965190887451172
507.0,-3.978832244873047
507.0,13.007530212402344
507.0,0.9938907623291016
507.0,-57.019752502441406
507.0,-40.03338623046875
507.0,12.952972412109377
507.0,-23.060665130615234
507.0,-13.07430648803711
507.0,2.912055969238281
507.0,25.89841651916504
507.0,70.88478088378906
507.0,29.871139526367188
507.0,-4.142501831054688
507.0,-16.156139373779297
507.0,-29.169776916503903
507.0,-30.18341827392578
507.0,11.802942276000977
507.0,47.78930282592773
507.0,-3.224334716796875
507.0,-22.237972259521484
507.0,-31.25161361694336
507.0,-36.26525115966797
507.0,-36.27889251708984
507.0,-72.29253387451172
507.0,-18.306167602539062
507.0,2.6801910400390625
507.0,-21.333446502685547
507.0,11.652914047241213
507.0,5.639274597167969
507.0,20.625635147094727
507.0,11.611995697021484
507.0,-19.401641845703125
507.0,-6.415283203125
507.0,-8.42892074584961
507.0,16.55743980407715
507.0,27.543800354003903
507.0,3.530160903930664
507.0,-16.483478546142578
507.0,-44.49711608886719
507.0,-41.51075744628906
507.0,-42.524391174316406
507.0,-81.53803253173828
507.0,-47.55167388916016
507.0,16.434688568115234
507.0,5.421049118041992
507.0,15.40740966796875
507.0,-0.6062278747558594
507.0,-57.61986541748047
507.0,-15.633506774902344
507.0,26.35285377502441
507.0,17.339214324951172
507.0,42.32557678222656
507.0,46.31193542480469
507.0,-3.701702117919922
507.0,-16.715343475341797
507.0,5.271018981933594
507.0,-12.742618560791016
507.0,-62.756256103515625
507.0,-60.7698974609375
507.0,3.216463088989258
507.0,-6.797176361083984
507.0,-39.810813903808594
507.0,-39.82445526123047
507.0,-72.83809661865234
507.0,-25.851734161376957
507.0,5.1346282958984375
507.0,-29.87900924682617
507.0,-6.892650604248047
507.0,22.093711853027344
507.0,31.0800724029541
507.0,18.06643295288086
507.0,3.052793502807617
507.0,5.039154052734375
507.0,17.025516510009766
507.0,21.011877059936523
507.0,-3.0017623901367188
507.0,-28.015399932861328
507.0,-49.02903747558594
507.0,-40.04267883300781
507.0,-24.056320190429688
507.0,-46.06996154785156
507.0,-43.083595275878906
507.0,-30.09723663330078
507.0,-18.11087417602539
507.0,1.8754863739013672
507.0,-29.138153076171875
507.0,-14.151790618896484
507.0,-3.16543197631836
507.0,-49.17906951904297
507.0,15.807291030883787
507.0,41.79365158081055
507.0,-24.219985961914062
507.0,27.766372680664062
507.0,60.75273132324219
507.0,5.739095687866211
507.0,0.7254562377929688
507.0,-21.28818130493164
507.0,-82.30181884765625
507.0,-33.315460205078125
507.0,20.6708984375
507.0,-49.34274291992188
507.0,-37.35637664794922
507.0,0.6299819946289062
507.0,-29.383655548095703
507.0,-8.397296905517578
507.0,-24.410934448242188
507.0,-24.4245719909668
507.0,4.561786651611328
507.0,-5.451850891113281
507.0,38.53450775146485
507.0,21.520870208740234
507.0,-25.49276733398437
507.0,-4.50640869140625
507.0,4.479951858520508
507.0,17.466312408447266
507.0,3.452674865722656
507.0,-20.56096649169922
507.0,-15.574604034423828
507.0,-45.58824157714844
507.0,-46.60188293457031
507.0,-10.615520477294922
507.0,-33.62915802001953
507.0,-38.642799377441406
507.0,0.3435611724853515
507.0,24.32992172241211
507.0,10.3162841796875
507.0,-1.697357177734375
507.0,19.289005279541016
507.0,-17.724632263183594
507.0,8.261728286743164
507.0,53.24808883666992
507.0,-8.765552520751953
507.0,48.22080993652344
507.0,50.20716857910156
507.0,-31.806468963623047
507.0,5.179893493652344
507.0,-11.833747863769531
507.0,-33.847381591796875
507.0,-7.86102294921875
507.0,4.125335693359375
507.0,-7.888301849365234
507.0,-50.90193939208984
507.0,-49.91558074951172
507.0,-24.929218292236328
507.0,-23.942859649658203
507.0,0.0435028076171875
507.0,12.029863357543944
507.0,-3.983776092529297
507.0,33.002586364746094
507.0,42.98894500732422
507.0,4.975307464599609
507.0,-18.038333892822266
507.0,-16.051971435546875
507.0,4.934389114379883
507.0,43.92074966430664
507.0,41.90711212158203
507.0,-37.10652923583984
507.0,-47.12017059326172
507.0,-18.133804321289062
507.0,-10.147445678710938
507.0,-13.161083221435549
507.0,-17.174724578857422
507.0,-11.188362121582031
507.0,-36.20200347900391
507.0,-7.215641021728516
507.0,-15.229278564453123
507.0,-68.242919921875
507.0,-18.25655746459961
507.0,32.72980499267578
507.0,18.716163635253903
507.0,-2.297473907470703
507.0,38.68888473510742
507.0,61.67524719238281
507.0,-0.3383903503417969
507.0,-1.352031707763672
507.0,-1.3656692504882812
507.0,-68.37931060791016
507.0,-30.39294815063477
507.0,12.593412399291992
507.0,-24.42022705078125
507.0,-16.43386459350586
507.0,-23.44750595092773
507.0,-35.461143493652344
507.0,-27.474781036376957
507.0,-74.48841857910156
507.0,-92.50205993652344
507.0,-28.515701293945312
507.0,-21.52933883666992
507.0,-24.54297637939453
507.0,37.4433822631836
507.0,16.429744720458984
507.0,-0.5838966369628906
507.0,8.4024658203125
507.0,-18.61117553710937
507.0,4.375186920166016
507.0,-48.638450622558594
507.0,-68.65209197998047
507.0,-7.665729522705078
507.0,-22.679370880126957
507.0,-9.693008422851562
507.0,-33.70664978027344
507.0,-77.72028350830078
507.0,-65.73392486572266
507.0,-64.74756622314453
507.0,-11.76120376586914
507.0,-7.77484130859375
507.0,-28.788482666015625
507.0,0.1978797912597656
507.0,-25.81576156616211
507.0,-11.82939910888672
507.0,21.156963348388672
507.0,1.1433219909667969
507.0,-20.87031555175781
507.0,-20.883956909179688
507.0,-12.897594451904297
507.0,-37.911231994628906
507.0,-2.924873352050781
507.0,-19.93851089477539
507.0,-98.95215606689452
507.0,-42.96578979492188
507.0,-25.979427337646484
507.0,-94.9930648803711
507.0,-96.00670623779295
507.0,-27.020347595214844
507.0,1.9660148620605469
507.0,-55.04762268066406
507.0,-41.06126403808594
